abn,charity_name,state,charity_size,conducted_activities,main_activity,staff_part_time_2017,staff_casual_2017,staff_full_time_2017,staff_volunteers,operates_in_vic,government_grants_2017,donations_and_bequests_2017,all_other_revenue_2017,total_revenue_2017,other_income_2017,total_gross_income_2017,employee_expenses_2017,interest_expenses_2017,grants_and_donations_made_for_use_in_australia_2017,grants_and_donations_made_for_use_outside_australia_2017,all_other_expenses_2017,total_expenses_2017,net_surplus_deficit_2017,ABN_Validation
50454424905,South Sudan Child First Education (SSCFE) Incorporated,VIC,Small,y,Other Education,0,0,0,5,y,4700,500,0,5200,0,5200,0,0,4700,500,0,5200,0,Valid ABN
75558943800,South West Community Services Inc,VIC,Medium,y,"Economic, Social And Community Development",2,2,2,5,y,32220,12431,21929,396986,0,396986,123006,0,12000,0,322542,457548,-60562,Valid ABN
35721147626,SOUTH WEST CO-OP LTD,VIC,Small,y,Housing Activities,0,0,0,6,y,0,0,82692,82692,0,82692,0,0,0,0,79150,79150,3542,Valid ABN
76706751556,South West Do Care Inc,VIC,Small,y,Aged Care Activities,4,0,0,95,y,209846,1012,23634,234492,0,234492,202879,0,0,0,54480,257359,-22867,Valid ABN
94659624309,South West Local Learning & Employment Network Incorporated,VIC,Medium,y,Other Education,6,0,4,10,y,399124,0,109891,509015,0,509015,353503,0,0,0,176055,529558,-20543,Valid ABN
36104065401,South West Training Services Pty Ltd,VIC,Large,y,Employment And Training,12,0,2,0,y,2558319,0,339383,3191725,0,3191725,796922,0,500,0,1847850,2645272,546453,Valid ABN
57728215747,Southcare Community Care Inc,VIC,Small,y,Social Services,0,0,0,7,y,0,2503,0,2503,0,2503,0,0,0,0,0,0,2503,Valid ABN
51286919868,Southeast Housing Co Operative Ltd,VIC,Large,y,Housing Activities,1,0,5,0,y,776458,0,0,2578443,0,2578443,567663,0,0,0,1082942,1650605,927838,Valid ABN
27004788612,Southern Cross Care (Vic),VIC,Large,y,Aged Care Activities,1026,111,868,350,y,77369258,27669,399302,101219995,0,101219995,72254446,146486,0,0,33713036,106113968,-4893973,Valid ABN
36094170975,Southern Cross Kids' Camps,VIC,Medium,y,"Economic, Social And Community Development",8,0,3,600,y,11000,356875,0,585140,2750,587890,190347,0,0,0,393110,583457,4433,Valid ABN
88674972092,Southern Grampians Adult Education Inc.,VIC,Large,y,Employment And Training,14,5,13,1,y,1338078,0,0,1462034,6271,1468305,1137618,0,100,0,499330,1637048,-168743,Valid ABN
83304807285,Southern Life Skills Association Inc,VIC,Small,y,Emergency And Relief,6,0,1,15,y,0,44760,0,44760,0,44760,44760,0,0,0,0,44760,0,Valid ABN
44877224580,Southern Migrant And Refugee Centre Inc,VIC,Large,y,Social Services,42,86,70,147,y,3876857,2473,1417,6279551,0,6279551,5124166,0,0,0,985411,6109577,169974,Valid ABN
86852630495,Southern Peninsula Community Care Inc,VIC,Large,y,Aged Care Activities,2,10,8,52,y,1245685,50792,129944,1493950,0,1493950,872758,0,0,0,416495,1289253,204697,Valid ABN
84221715977,Southern Peninsula Community Support & Information Centre Inc,VIC,Medium,y,Social Services,5,0,6,80,y,310368,162982,32487,630760,93469,724229,437952,0,0,0,251532,689484,34745,Valid ABN
22993346060,Southern Peninsula Rescue Squad Incorporated,VIC,Small,y,Emergency And Relief,0,0,0,26,y,29654,13021,67596,121419,0,121419,0,0,0,0,138109,138109,-16690,Valid ABN
93598941097,Southern Spirit Inc,VIC,Small,y,Emergency And Relief,0,0,0,0,y,0,2965,0,2978,0,2978,0,0,2000,0,0,2000,978,Valid ABN
29494074020,Southern Suburbs Group Training Scheme,VIC,Large,y,Employment And Training,198,0,80,0,y,508234,0,10882,3767093,0,3767093,3077400,0,0,0,771323,3848723,-81630,Valid ABN
97948792843,SouthPort Community Centre,VIC,Medium,y,"Economic, Social And Community Development",3,10,4,84,y,521464,1550,8715,706927,0,706927,386248,0,0,0,304772,691020,15907,Valid ABN
57027234829,Southport Community Legal Service Incorporated,VIC,Small,y,Law And Legal Services,1,0,2,52,y,61832,125,12230,74196,0,74196,57460,0,0,0,12002,69462,4734,Valid ABN
16635364761,SOW Foundation,VIC,Small,y,Income Support And Maintenance,0,0,0,2,y,0,1000,0,2997,0,2997,0,0,22749,0,0,22749,-19752,Valid ABN
13389490317,Space2b Social Design Inc.,VIC,Small,y,"Economic, Social And Community Development",0,1,1,25,y,18503,12469,72876,103926,0,103926,5048,0,0,0,74278,79326,24600,Valid ABN
52526420312,Span Community House Inc,VIC,Medium,y,"Economic, Social And Community Development",3,2,2,40,y,197760,7000,5000,275747,0,275747,199334,0,0,0,54367,253701,22046,Valid ABN
50785091146,Spark of Hope Inc.,VIC,Small,y,Other Education,0,0,0,9,y,0,5630,0,5635,0,5635,0,0,0,0,3899,3899,1736,Valid ABN
62938962710,Sparrow Hope Inc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,3,y,0,51600,67,51667,0,51667,0,0,3207,55333,702,59242,-7575,Valid ABN
21607985973,Specialisterne Centre Australia Limited,VIC,Medium,y,Social Services,1,0,4,4,y,0,0,1167,853524,-1556,851968,292758,0,30000,0,359202,681960,170008,Valid ABN
38080845787,Spectrum Migrant Resource Centre Ltd,VIC,Large,y,Social Services,40,140,41,50,y,8346383,0,309548,13330717,0,13330717,11109674,0,0,0,2150423,13260097,70620,Valid ABN
82605812904,Speranta Pty Ltd,VIC,Small,y,Emergency And Relief,7,0,3,7,y,0,4352,0,4352,0,4352,0,0,0,4255,0,4255,97,Valid ABN
82885991569,Spinal Muscular Atrophy Association Of Australia,VIC,Medium,y,Other Health Service Delivery,1,0,1,8,y,0,133284,109106,299965,0,299965,111853,0,0,0,133751,245604,54361,Valid ABN
52957089962,Spirit of Care foundation,VIC,Small,y,Aged Care Activities,0,0,0,2,y,0,530,0,1453,0,1453,0,0,0,0,6236,6236,-4783,Valid ABN
79357714027,Spirit of Care Foundation Trust,VIC,Large,y,Social Services,0,0,0,0,y,0,0,17280559,17364308,0,17364308,0,0,751647,69340,4317,825304,16539004,Valid ABN
83867217432,Spiritgrow Centre Association Inc.,VIC,Large,y,"Economic, Social And Community Development",8,7,10,110,y,0,2393268,31973,2573846,0,2573846,427185,0,0,0,1011171,1438356,1135490,Valid ABN
74140224899,Spiritual Care Australia,VIC,Small,y,Other Education,1,0,0,11,y,0,725,178907,180895,0,180895,39731,0,0,0,152267,191998,-11103,Valid ABN
26160537459,Spiritwest Foundation,VIC,Large,y,"Economic, Social And Community Development",1,3,8,96,y,666055,72858,987080,1725993,0,1725993,695404,0,0,0,1028587,1723991,2002,Valid ABN
58605679669,Sport & Life Training Ltd,VIC,Medium,y,Other Health Service Delivery,1,40,4,0,y,71667,216996,84993,561161,0,561161,516656,0,0,0,99516,616172,-55011,Valid ABN
61491357121,Spotswood and Kingsville RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
21404220267,SpringDale Neighbourhood Centre Inc,VIC,Medium,y,"Economic, Social And Community Development",3,0,3,97,y,200844,7953,946,474518,0,474518,229912,0,0,0,243473,473385,1133,Valid ABN
71420632776,Springvale Benevolent Society Inc,VIC,Small,y,Emergency And Relief,0,0,0,10,y,24794,40604,0,65950,0,65950,0,0,0,0,51001,51001,14949,Valid ABN
45461492430,Springvale Learning and Activities Centre Inc,VIC,Medium,y,Social Services,6,4,4,31,y,259443,12698,15308,396001,24335,420336,241279,0,680,0,174834,416793,3543,Valid ABN
96206448228,Springvale Monash Legal Service Inc,VIC,Large,y,Law And Legal Services,13,3,16,100,y,967131,11960,588213,1592950,0,1592950,1237020,0,0,0,206701,1443721,149229,Valid ABN
27367197694,Springvale Neighbourhood House Inc,VIC,Medium,y,Other Education,13,5,10,125,y,927526,0,29343,965838,0,965838,746657,0,5622,0,236810,989089,-23251,Valid ABN
38223950243,SPRINGVALE RSL SUB-BRANCH PATRIOTIC FUND,VIC,Medium,y,Social Services,0,0,0,5,y,0,5000,351993,357057,9116,366173,0,0,0,0,126804,126804,239369,Valid ABN
74238128920,SPRINGVALE RSL SUB-BRANCH WELFARE PATRIOTIC FUND NO W379,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,10447,10447,-10447,Valid ABN
53439105626,Springvale Service For Children Inc,VIC,Large,y,Other Education,14,8,28,15,y,622663,926,0,2181960,0,2181960,1791345,0,0,0,205801,1997146,184814,Valid ABN
42300821200,Springvalley Pre School Inc,VIC,Medium,y,Other Education,5,1,3,12,y,294544,0,0,330543,0,330543,230666,0,0,0,43962,274628,55915,Valid ABN
34169636631,Spur Afrika Australia Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,50,y,0,198691,0,199109,0,199109,0,0,0,115473,8581,124054,75055,Valid ABN
28291298026,St Albans Community Youth Club Incorporated,VIC,Small,y,"Economic, Social And Community Development",2,0,1,20,y,69511,1314,7983,87418,0,87418,111315,0,0,0,25619,136934,-49516,Valid ABN
52285690790,St Andrew's First Aid Australia Inc,VIC,Small,y,Employment And Training,0,0,0,25,y,0,559,10422,13835,0,13835,0,0,0,0,31799,31799,-17964,Valid ABN
95740034757,St Andrews Presbyterian Church Of VIC Mordialloc,VIC,Small,y,Other Education,0,2,1,25,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
54299047008,St Arnaud Kindergarten Inc,VIC,Small,y,Other Education,3,0,0,1,y,1830,0,0,17738,0,17738,0,0,0,0,13210,13210,4528,Valid ABN
45264970840,St Arnaud Rsl Sub-Branch,VIC,Small,y,Social Services,0,0,0,30,y,0,0,1807,27811,0,27811,0,0,0,0,26748,26748,1063,Valid ABN
95990490478,St ARNAUD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,10000,11000,0,11000,0,0,0,0,11746,11746,-746,Valid ABN
52133714383,St Arnaud Rsl Sub-Branch Welfare Patriotic Fund No W362,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
94626363306,St Catherine's Hostel Wangaratta Inc.,VIC,Large,y,Aged Care Activities,57,21,45,20,y,4835301,84601,49540,7210000,0,7210000,4179850,34016,0,0,1654466,5868332,1341668,Valid ABN
40794459809,St Catherines Old Girls Association Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,16,y,0,181,0,28442,0,28442,0,0,0,0,59851,59851,-31409,Valid ABN
48507215825,St Clare's Early Learning Centre,VIC,Medium,y,Other Education,10,2,5.05,0,y,407356,19457,14567,601916,0,601916,367331,0,0,0,127820,495151,106765,Valid ABN
71045039470,St Columba's Before & After School Care Program,VIC,Small,y,Other Education,0,8,3,0,y,59417,446,113757,173623,0,173623,122567,0,0,0,43922,166489,7134,Valid ABN
22149056075,St Dominic Savio Early Learning Centre Pty Ltd,VIC,Medium,y,Other Education,6,3,11,2,y,372553,514,526749,901631,0,901631,728067,0,0,0,331577,1059644,-158013,Valid ABN
41188794895,St Dunstan's Anglican Kindergarten Incorporated,VIC,Medium,y,Other Education,7,2,3,20,y,152851,0,2335,302459,0,302459,186576,0,0,0,59374,245950,56509,Valid ABN
11869057704,St Eleftherios Monastery of Mt Athos Foundation,VIC,Small,y,"Economic, Social And Community Development",0,0,0,1,y,0,182895,0,196916,0,196916,0,0,0,0,349,349,196567,Valid ABN
79685572964,St George Assyrian Language School,VIC,Small,y,Other Education,0,0,0,8,y,38896,0,25,38921,6469,45390,0,0,0,0,41377,41377,4013,Valid ABN
98901403144,St Hilary's Education Centre,VIC,Small,y,Other Education,0,0,0,10,y,0,3750,0,3750,1216,4966,0,0,0,0,88817,88817,-83851,Valid ABN
27031955882,St Hilary's Hope Inc,VIC,Small,y,Social Services,0,0,0,400,y,15000,67062,0,82236,0,82236,0,0,500,0,79208,79708,2528,Valid ABN
63705269770,St John The Baptist (Sandringham) Kindergarten Inc,VIC,Small,y,Other Education,8,0,0,10,y,25453,7168,0,80779,0,80779,44490,0,0,0,30910,75400,5379,Valid ABN
66824410367,St Johns Court Home For The Aged,VIC,Small,y,Aged Care Activities,0,0,0,6,y,0,0,0,3622,0,3622,0,0,0,0,5286,5286,-1664,Valid ABN
74251940025,St Johns Parish Outside School Hours Care,VIC,Small,y,Social Services,3,1,0,0,y,46109,0,107,89713,0,89713,76084,0,0,0,22410,98494,-8781,Valid ABN
28294858467,St John's Pre-School East Oakleigh,VIC,Small,y,Other Education,0,4,0,30,y,96007,0,6667,162587,4582,167169,115535,0,62082,0,51611,229228,-62059,Valid ABN
50074253937,St John's Village Inc,VIC,Large,y,Aged Care Activities,120,39,97,64,y,9163306,0,63013,14457162,0,14457162,9017635,54595,0,0,6070240,15142470,-685308,Valid ABN
90989545424,St Josephs Outreach Services Incorporated,VIC,Small,y,Emergency And Relief,0,0,0,50,y,0,114891,13733,220194,0,220194,0,0,0,0,177766,177766,42428,Valid ABN
24011090247,St Kilda And Balaclava Kindergarten Inc,VIC,Large,y,Other Education,4,3,2,0,y,534967,0,5423,1200498,21715,1222213,793421,0,0,0,21615,815036,407177,Valid ABN
52622973483,St Kilda Army And Navy Club,VIC,Large,y,Social Services,0,15,3,20,y,0,0,0,1600180,0,1600180,591207,4293,0,31590,960258,1587348,12832,Valid ABN
20147219440,St Kilda Baptist Benevolent Society Inc,VIC,Small,y,Emergency And Relief,0,0,0,5,y,0,31380,0,31391,0,31391,0,0,18500,0,456,18956,12435,Valid ABN
20123193117,St Kilda Community Housing Ltd.,VIC,Large,y,Housing Activities,11,21,23,0,y,170367,26076,3360,3554655,0,3554655,1878154,1224,0,0,1610452,3489830,64825,Valid ABN
76557051941,St Kilda Gatehouse Incorporated,VIC,Medium,y,"Economic, Social And Community Development",9,0,7,105,y,106257,525044,91530,724507,0,724507,651604,0,0,0,231983,883587,-159080,Valid ABN
83519420198,St Kilda Legal Service Inc,VIC,Medium,y,Law And Legal Services,4,1,7,65,y,585281,1328,3791,596552,0,596552,469654,0,0,0,126898,596552,0,Valid ABN
25027279338,ST KILDA LIFE SAVING CLUB INC,VIC,Small,y,Emergency And Relief,0,0,0,81,y,13000,5220,10692,74014,0,74014,0,0,0,0,58933,58933,15081,Valid ABN
73191974548,St Kilda Memorial Hall Trust,VIC,Medium,y,Housing Activities,0,0,0,3,y,0,0,39442,650026,0,650026,0,0,10000,0,447345,457345,192681,Valid ABN
11296752873,St Kilda Mums,VIC,Large,y,Emergency And Relief,16,5,11,1500,y,0,1546816,42390,1599081,0,1599081,709318,0,0,0,807800,1517118,81963,Valid ABN
68615043121,St Laurence Community Services Inc,VIC,Large,y,Social Services,492,64,370,214,y,37329626,122036,1424384,44779541,0,44779541,30124800,50582,0,0,14615826,44791208,-11667,Valid ABN
28162336478,St Laurence Housing Limited,VIC,Small,y,Housing Activities,1,0,5,0,y,0,0,0,219578,0,219578,0,0,0,0,165949,165949,53629,Valid ABN
18634634107,St Linus Anglican Kindergarten Incorporated,VIC,Small,y,Other Education,6,0,4,12,y,0,0,0,39068,0,39068,0,0,0,0,34459,34459,4609,Valid ABN
74127928209,St Luke's Parish School Age Child Care Program,VIC,Medium,y,Social Services,4,9,4,4,y,0,0,349893,349893,0,349893,283914,0,0,0,81759,365673,-15780,Valid ABN
96418358489,St Margaret's Pre-school Inc,VIC,Medium,y,Other Education,4,2,6,10,y,238513,0,16330,341875,0,341875,280143,0,0,0,78469,358612,-16737,Valid ABN
97181394512,St Margaret's School and Berwick Grammar School Foundation Limited,VIC,Medium,y,Other Education,0,0,0,0,y,0,772983,27956,800939,0,800939,60000,0,0,0,320732,380732,420207,Valid ABN
55794796243,St Margarets School Library Fund,VIC,Small,y,Other Education,0,0,0,0,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
35967059134,St Mark's Community Centre Fitzroy,VIC,Small,y,Emergency And Relief,1,0,2,10,y,0,1421,177434,178855,0,178855,83939,0,27225,0,60266,171430,7425,Valid ABN
33437966223,St Matthew's Anglican Church Prahran,VIC,Small,y,Social Services,1,0,0.2,12,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
72067051392,St Matthews Village Incorporated,VIC,Small,y,Aged Care Activities,0,0,0,10,y,0,0,47,60848,0,60848,0,0,0,0,56383,56383,4465,Valid ABN
84099825277,St Nicholas Antiochian Orthodox Church Ladies Society,VIC,Small,y,Social Services,0,0,0,0,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
96897034956,St Paul's African House,VIC,Small,y,Social Services,1,0,1,6,y,15000,0,45341,78587,0,78587,36121,0,0,0,39909,76030,2557,Valid ABN
40672367613,St Pauls Anglican Grammar School Library Fund,VIC,Small,y,Other Education,0,0,0,1,y,0,0,2,2,0,2,0,0,0,0,50,50,-48,Valid ABN
83055941325,St Paul's Cathedral Welfare Service Inc.,VIC,Small,y,Social Services,0,0,0,2,y,0,98500,51,98551,0,98551,0,0,88500,0,1800,90300,8251,Valid ABN
66432718618,St Pauls Lutheran Kindergarten Grovedale,VIC,Medium,y,Other Education,9,0,5,0,y,263802,16351,1178,431441,0,431441,320462,0,0,0,119575,440037,-8596,Valid ABN
73710361216,St Peter & Pauls School Building Fund Trust,VIC,Small,y,Other Education,0,0,0,0,y,0,0,113,113,0,113,0,0,0,0,0,0,113,Valid ABN
95949406161,St Peter Apostle Primary School And Other,VIC,Small,y,"Economic, Social And Community Development",0,5,0,0,y,87621,0,129687,217308,471,217779,146479,0,0,0,34232,180711,37068,Valid ABN
77424811847,St Peter's Eastern Hill Melbourne Charitable Foundation,VIC,Small,y,Social Services,0,0,0,7,y,0,101218,64430,165648,0,165648,0,0,0,0,169916,169916,-4268,Valid ABN
95432149545,St Peters Lutheran School,VIC,Medium,y,Other Education,4,4,4,40,y,602563,2987,9626,663344,11,663355,411293,0,0,0,116924,528217,135138,Valid ABN
50816560283,St Scholastica's Kindergarten Inc,VIC,Small,y,Other Education,5,2,3,6,y,126072,0,44538,246291,0,246291,193627,0,0,0,56204,249831,-3540,Valid ABN
43534367343,St Thomas Aquinas College Parents And Friends Association,VIC,Small,y,"Economic, Social And Community Development",0,0,0,20,y,0,0,0,34371,40,34411,0,0,0,0,14349,14349,20062,Valid ABN
55169427275,St Thomas School Building Fund,VIC,Small,y,Other Education,0,0,0,0,y,0,0,0,4,0,4,0,0,0,0,0,0,4,Valid ABN
34616501832,St Tom's Hope Ltd,VIC,Small,y,Emergency And Relief,0,0,0,100,y,0,43362,0,43374,0,43374,0,0,0,22808,9648,32456,10918,Valid ABN
14094901669,St Verena Foundation,VIC,Small,y,Social Services,0,0,0,3,y,0,22288,0,22288,0,22288,0,0,78731,0,122736,201467,-179179,Valid ABN
28911702061,St Vincent De Paul Society VIC Inc,VIC,Large,y,Social Services,110,1,231,7494,y,367404,11063455,496679,53477648,2597676,56075324,15864114,0,0,0,35948911,51813025,4262299,Valid ABN
70883155862,St Vincent Liem Vietnamese Catholic Community Inc.,VIC,Small,y,Aged Care Activities,0,20,10,100,y,0,150930,0,153498,348069,501567,0,0,19250,0,60134,79384,422183,Valid ABN
75007408335,St Vincent's Care Services Hawthorn,VIC,Large,y,Aged Care Activities,122,14,74,57,y,5966774,233978,2023849,8604414,130455,8734869,6282019,31125,0,0,2480351,8793495,-58626,Valid ABN
94202923990,St. Arnaud Community Resource Centre lnc,VIC,Small,y,"Economic, Social And Community Development",0,0,0,13,y,27091,1300,0,89761,0,89761,0,0,9228,0,79500,88728,1033,Valid ABN
41070511616,St. Basil's Homes For The Aged In VIC,VIC,Large,y,Aged Care Activities,100,0,90,30,y,9950000,588220,9303,14089271,0,14089271,7420315,0,0,0,6705271,14125586,-36315,Valid ABN
69061844380,St. John Ambulance Australia (VIC) Inc.,VIC,Large,y,Other Health Service Delivery,17,171,231,2200,y,564568,648758,281053,32063499,0,32063499,15701210,230306,0,0,14652779,30584295,1479204,Valid ABN
54050278754,St. Mary's House of Welcome,VIC,Large,y,Social Services,10,2,18,160,y,1441203,656141,1315,2173327,0,2173327,1568980,0,0,0,807026,2376006,-202679,Valid ABN
80284121271,St. Theresa's Aged And Retired Services Incorporated,VIC,Small,y,Social Services,0,0,0,68,y,2160,16130,395,20317,0,20317,0,0,0,0,12513,12513,7804,Valid ABN
84004418660,St.John Holdings,VIC,Small,y,Other Health Service Delivery,3,0,0,0,y,0,0,78410,78410,0,78410,47700,0,0,0,9404,57104,21306,Valid ABN
83616398442,Stable One Ltd,VIC,Small,y,Housing Activities,0,0,0,165,y,0,40997,0,41034,0,41034,0,0,0,0,11070,11070,29964,Valid ABN
71230191478,Stables Kindergarten Inc,VIC,Medium,y,Other Education,5,1,5,50,y,302375,7325,11945,440478,805,441283,371557,0,0,0,86955,458512,-17229,Valid ABN
87065814271,Stand Up: Jewish Commitment to a Better World Ltd,VIC,Medium,y,"Economic, Social And Community Development",4,11,7,190,y,40000,628035,14400,825295,2971,828266,537875,0,0,15511,302740,856126,-27860,Valid ABN
86367409585,Stanhope Rsl Sub-Branch,VIC,Small,y,Aged Care Activities,0,0,0,10,y,0,0,0,345,5320,5665,0,0,0,0,6896,6896,-1231,Valid ABN
43969692291,Stanhope RSL Sub-Branch Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,11,0,11,0,0,0,0,0,0,11,Valid ABN
58023971349,Stanhope Senior Citizens Club Inc,VIC,Small,y,Aged Care Activities,0,1,0,29,y,1000,170,2822,3992,0,3992,360,0,544,0,3367,4271,-279,Valid ABN
74711038580,Star Health Group Limited,VIC,Large,y,Social Services,167,25,222,122,y,27495497,6365,842426,28540909,0,28540909,20219915,0,0,0,6691671,26911586,1629323,Valid ABN
62160940116,Star Learning Foundation,VIC,Small,y,Other Education,0,0,0,3,y,0,0,0,1,0,1,0,0,0,0,830,830,-829,Valid ABN
37889459285,Star Struck Stables Equestrian Vaulting Team Inc,VIC,Small,y,Social Services,0,0,0,22,y,0,0,60633,64383,0,64383,0,0,0,0,62975,62975,1408,Valid ABN
68604680088,Stars Foundation Limited,VIC,Large,y,Other Education,1,0,28,8,y,3079510,826780,13946,3959326,0,3959326,2406177,0,0,0,644694,3050871,908455,Valid ABN
45034519845,Start Polish Common Equity Rental Housing Co-Operative Ltd,VIC,Small,y,Housing Activities,0,0,0,7,y,0,0,200915,200915,0,200915,0,0,0,0,218353,218353,-17438,Valid ABN
77455214193,State Schools' Relief Inc.,VIC,Large,y,Emergency And Relief,4,3,12,4,y,4061998,293680,936447,5292125,0,5292125,357872,0,22380,0,5489866,5870118,-577993,Valid ABN
43511367128,Statewide Autistic Services Ltd,VIC,Large,y,Other Health Service Delivery,80,43,113,10,y,9808641,0,0,11268705,246979,11515684,8524941,0,0,0,2261491,10786432,729252,Valid ABN
74428164429,Stawell & District Pre School Association,VIC,Medium,y,Other Education,8,3,2,95,y,327012,152,12402,396578,1798,398376,351624,0,0,0,82056,433680,-35304,Valid ABN
28591227418,Stawell And District University Of The Third Age,VIC,Small,y,Other Education,0,0,0,5,y,0,1000,900,1994,0,1994,0,0,0,0,2358,2358,-364,Valid ABN
64624182084,Stawell Interchurch Council,VIC,Small,y,Emergency And Relief,0,0,0,25,y,30971,5090,849,36910,0,36910,0,0,34431,0,1448,35879,1031,Valid ABN
19171923631,Stawell Neighbourhood House Inc.,VIC,Small,y,Social Services,8,3,3,28,y,171114,14012,3086,216823,0,216823,164461,0,0,0,53648,218109,-1286,Valid ABN
75766835386,STAWELL RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,0,18165,20584,0,20584,0,0,0,0,5711,5711,14873,Valid ABN
21474726593,Stay Residential Services Association Incorporated,VIC,Large,y,Other Health Service Delivery,22,49,33,2,y,2996582,134513,531264,3702167,3573,3705740,2853157,0,0,0,616345,3469502,236238,Valid ABN
74025074922,Steels Creek Community Centre Incorporated,VIC,Small,y,"Economic, Social And Community Development",0,0,0,30,y,0,1362,3066,4571,0,4571,0,0,0,0,5996,5996,-1425,Valid ABN
39604852440,Steer North Australia Limited,VIC,Small,y,"Economic, Social And Community Development",0,0,0,50,y,0,69284,0,114927,0,114927,0,0,33361,0,67452,100813,14114,Valid ABN
64986939418,Step Back Think Inc.,VIC,Medium,y,Other Education,4,2,3,8,y,0,44126,86212,339563,14199,353762,163585,0,0,0,83134,246719,107043,Valid ABN
37519262404,Stepfamilies Australia Inc.,VIC,Small,y,Social Services,0,0,0,0,y,0,0,0,432,0,432,0,0,0,0,1312,1312,-880,Valid ABN
74107809030,Stephanie Alexander Kitchen Garden Foundation,VIC,Large,y,Other Education,6,5,16,10,y,781363,104227,1000000,2350075,9432,2359507,1531577,0,0,0,927406,2458983,-99476,Valid ABN
27259430299,Stillbirth & Neonatal Death Support Vic Inc,VIC,Small,y,Social Services,3,0,1,65,y,81502,26337,25809,137404,13351,150755,108640,0,0,0,68915,177555,-26800,Valid ABN
90540284398,Stock Bridge Community Housing Co-Operative Ltd,VIC,Small,y,Housing Activities,0,0,0,5,y,0,0,110095,110095,0,110095,0,0,0,0,114091,114091,-3996,Valid ABN
15025014933,Stockaders Common Equity Rental Housing Co-operative Ltd,VIC,Small,y,Housing Activities,0,0,0,7,y,0,0,205016,205016,0,205016,0,0,0,0,224101,224101,-19085,Valid ABN
27324045484,Stonnington Childrens Centre Inc,VIC,Large,y,Other Education,3,1,13.79,0,y,503071,0,14620,1312853,0,1312853,978035,0,0,0,319349,1297384,15469,Valid ABN
98607445563,Stonnington Kindergarten Services (SKS) Limited,VIC,Small,y,Other Education,0,2,0,0,y,0,0,13,9272,0,9272,6910,0,0,0,651,7561,1711,Valid ABN
80519895757,Stonnington West Emergency Relief Network Incorporated,VIC,Small,y,Emergency And Relief,0,0,0,12,y,16000,342,0,16502,0,16502,0,0,17638,0,75,17713,-1211,Valid ABN
88837988037,Straight Arrows Inc,VIC,Small,y,"Economic, Social And Community Development",3,0,2,4,y,192100,0,58,192167,0,192167,119265,0,0,0,36497,155762,36405,Valid ABN
52897896011,Strategic Missions Partnerships Inc.,VIC,Small,y,"Economic, Social And Community Development",0,0,0,3,y,0,0,0,0,0,0,0,0,0,0,0,0,0,Valid ABN
69787278410,STRATFORD RSL SUB-BRANCH PATRIOTIC FUND,VIC,Small,y,Social Services,0,0,0,5,y,0,10821,695,12926,0,12926,0,0,0,0,16647,16647,-3721,Valid ABN
57862812260,Stratford RSL Sub-Branch Welfare Patriotic Fund,VIC,Small,y,Social Services,0,0,0,5,y,0,0,0,0,0,0,0,0,0,0,1914,1914,-1914,Valid ABN
94074618138,Strathcona Family Association,VIC,Small,y,Other Education,0,0,0,30,y,0,14843,77545,93184,0,93184,0,0,51712,0,49815,101527,-8343,Valid ABN
89160630428,STRATHEWEN BUSHFIRE RELIEF COMPANY LIMITED,VIC,Small,y,Emergency And Relief,1,0,0,6,y,0,0,0,690,0,690,13000,0,0,0,12496,25496,-24806,Valid ABN
77004318539,STRATHEWEN PUBLIC HALL INC,VIC,Small,y,"Economic, Social And Community Development",0,0,0,12,y,54718,1285,1225,67814,0,67814,0,0,0,0,67007,67007,807,Valid ABN
36762305691,Strathfieldsaye Pre School Inc,VIC,Small,y,Other Education,8,3,0,20,y,0,0,0,0,7623,7623,0,0,0,0,5364,5364,2259,Valid ABN
96134906933,Streat Limited,VIC,Large,y,Employment And Training,5,25,41,3,y,41666,1456641,56055,3870419,0,3870419,2395840,130206,0,0,1529903,4055949,-185530,Valid ABN
78603612640,Street Missions Inc,VIC,Small,y,Emergency And Relief,0,0,0,10,y,0,128,0,128,0,128,0,0,200,0,391,591,-463,Valid ABN
19615512760,Streets of the East Ltd,VIC,Small,y,"Economic, Social And Community Development",0,0,0,25,y,0,0,0,306,0,306,0,0,0,0,12367,12367,-12061,Valid ABN
